# duration_ms: 36301
# ingress_avg: 28.780
# throughput_avg: 28.780
# capacity_avg: 37.116
# utilization: 77.541
seconds,ingress,throughput,capacity
0.0,0.1696,0.1696,75.8016
0.01,0.0,0.0,75.8016
0.02,0.0,0.0,64.9728
0.03,0.0,0.0,69.7856
0.04,0.0,0.0,70.9888
0.05,0.0,0.0,68.5824
0.06,0.0,0.0,77.0048
0.07,0.0,0.0,73.3952
0.08,0.064,0.064,73.3952
0.09,0.0,0.0,74.5984
0.1,0.0,0.0,74.5984
0.11,0.0,0.0,66.176
0.12,0.0,0.0,69.7856
0.13,0.0,0.0,70.9888
0.14,0.0,0.0,68.5824
0.15,0.0,0.0,74.5984
0.16,0.0,0.0,74.5984
0.17,0.0,0.0,73.3952
0.18,0.0,0.0,73.3952
0.19,0.0,0.0,77.0048
0.2,0.0,0.0,66.176
0.21,0.064,0.064,69.7856
0.22,0.0,0.0,70.9888
0.23,0.0,0.0,68.5824
0.24,0.0,0.0,73.3952
0.25,0.0,0.0,73.3952
0.26,0.0,0.0,73.3952
0.27,0.0,0.0,74.5984
0.28,0.0,0.0,78.208
0.29,0.0,0.0,66.176
0.3,0.0,0.0,69.7856
0.31,0.0,0.0,70.9888
0.32,0.0,0.0,68.5824
0.33,0.0,0.0,70.9888
0.34,0.0,0.0,74.5984
0.35,0.0,0.0,73.3952
0.36,0.0,0.0,73.3952
0.37,0.0,0.0,78.208
0.38,0.0,0.0,68.5824
0.39,0.0,0.0,69.7856
0.4,0.0,0.0,70.9888
0.41,0.0,0.0,68.5824
0.42,0.0,0.0,69.7856
0.43,0.0,0.0,73.3952
0.44,0.0,0.0,73.3952
0.45,0.0,0.0,74.5984
0.46,0.0,0.0,77.0048
0.47,0.0,0.0,70.9888
0.48,0.0,0.0,69.7856
0.49,0.0,0.0,69.7856
0.5,0.0,0.0,69.7856
0.51,0.0,0.0,67.3792
0.52,0.0,0.0,74.5984
0.53,0.0,0.0,73.3952
0.54,0.0,0.0,73.3952
0.55,0.0,0.0,78.208
0.56,0.0,0.0,72.192
0.57,0.0,0.0,69.7856
0.58,0.0,0.0,69.7856
0.59,0.0,0.0,69.7856
0.6,0.0,0.0,66.176
0.61,0.0,0.0,73.3952
0.62,0.0,0.0,73.3952
0.63,0.0,0.0,74.5984
0.64,0.0,0.0,77.0048
0.65,0.0,0.0,74.5984
0.66,0.0,0.0,69.7856
0.67,0.0,0.0,69.7856
0.68,0.0,0.0,69.7856
0.69,0.0,0.0,66.176
0.7,0.0,0.0,72.192
0.71,0.0,0.0,73.3952
0.72,0.0,0.0,73.3952
0.73,0.0,0.0,78.208
0.74,0.0,0.0,73.3952
0.75,0.0,0.0,72.192
0.76,0.0,0.0,69.7856
0.77,0.0,0.0,69.7856
0.78,0.0,0.0,66.176
0.79,0.0,0.0,69.7856
0.8,0.0,0.0,73.3952
0.81,0.0,0.0,74.5984
0.82,0.0,0.0,77.0048
0.83,0.0,0.0,73.3952
0.84,0.0,0.0,74.5984
0.85,0.0,0.0,69.7856
0.86,0.0,0.0,69.7856
0.87,0.0,0.0,66.176
0.88,0.0,0.0,69.7856
0.89,0.0,0.0,72.192
0.9,0.0,0.0,73.3952
0.91,0.0,0.0,78.208
0.92,0.0,0.0,73.3952
0.93,0.0,0.0,73.3952
0.94,0.0,0.0,72.192
0.95,0.0,0.0,69.7856
0.96,0.0,0.0,66.176
0.97,0.0,0.0,69.7856
0.98,0.0,0.0,70.9888
0.99,0.0,0.0,73.3952
1.0,0.0,0.0,14.4384
1.01,0.0,0.0,9.6256
1.02,0.0,0.0,9.6256
1.03,0.0,0.0,9.6256
1.04,0.0,0.0,9.6256
1.05,0.0,0.0,9.6256
1.06,0.0,0.0,4.8128
1.07,0.0,0.0,4.8128
1.08,0.0,0.0,3.6096
1.09,0.0,0.0,4.8128
1.1,0.0,0.0,4.8128
1.11,0.0,0.0,4.8128
1.12,0.0,0.0,4.8128
1.13,0.0,0.0,3.6096
1.14,0.0,0.0,4.8128
1.15,0.0,0.0,6.016
1.16,0.0,0.0,4.8128
1.17,0.0,0.0,3.6096
1.18,0.0,0.0,3.6096
1.19,0.0,0.0,4.8128
1.2,0.0,0.0,4.8128
1.21,0.0,0.0,3.6096
1.22,0.0,0.0,4.8128
1.23,0.0,0.0,4.8128
1.24,0.0,0.0,4.8128
1.25,0.0,0.0,3.6096
1.26,0.0,0.0,4.8128
1.27,0.0,0.0,4.8128
1.28,0.0,0.0,4.8128
1.29,0.0,0.0,3.6096
1.3,0.0,0.0,6.016
1.31,0.0,0.0,6.016
1.32,0.0,0.0,6.016
1.33,0.0,0.0,3.6096
1.34,0.0,0.0,4.8128
1.35,0.0,0.0,4.8128
1.36,0.0,0.0,4.8128
1.37,0.0,0.0,4.8128
1.38,0.0,0.0,4.8128
1.39,0.0,0.0,3.6096
1.4,0.0,0.0,4.8128
1.41,0.0,0.0,3.6096
1.42,0.0,0.0,4.8128
1.43,0.0,0.0,3.6096
1.44,0.0,0.0,4.8128
1.45,0.0,0.0,4.8128
1.46,0.0,0.0,4.8128
1.47,0.0,0.0,4.8128
1.48,0.0,0.0,4.8128
1.49,0.0,0.0,4.8128
1.5,0.0,0.0,4.8128
1.51,0.0,0.0,3.6096
1.52,0.0,0.0,6.016
1.53,0.0,0.0,3.6096
1.54,0.0,0.0,3.6096
1.55,0.0,0.0,6.016
1.56,0.0,0.0,4.8128
1.57,0.0,0.0,4.8128
1.58,0.0,0.0,6.016
1.59,0.0,0.0,4.8128
1.6,0.0,0.0,4.8128
1.61,0.0,0.0,3.6096
1.62,0.0,0.0,2.4064
1.63,0.0,0.0,6.016
1.64,0.0,0.0,3.6096
1.65,0.0,0.0,4.8128
1.66,0.0,0.0,3.6096
1.67,0.0,0.0,4.8128
1.68,0.0,0.0,4.8128
1.69,0.0,0.0,4.8128
1.7,0.0,0.0,4.8128
1.71,0.0,0.0,4.8128
1.72,0.0,0.0,4.8128
1.73,0.0,0.0,6.016
1.74,0.0,0.0,4.8128
1.75,0.0,0.0,4.8128
1.76,0.0,0.0,4.8128
1.77,0.0,0.0,4.8128
1.78,0.0,0.0,4.8128
1.79,0.0,0.0,4.8128
1.8,0.0,0.0,6.016
1.81,0.0,0.0,4.8128
1.82,0.0,0.0,4.8128
1.83,0.0,0.0,3.6096
1.84,0.0,0.0,4.8128
1.85,0.0,0.0,4.8128
1.86,0.0,0.0,4.8128
1.87,0.0,0.0,4.8128
1.88,0.0,0.0,3.6096
1.89,0.0,0.0,4.8128
1.9,0.0,0.0,4.8128
1.91,0.0,0.0,4.8128
1.92,0.0,0.0,4.8128
1.93,0.0,0.0,4.8128
1.94,0.0,0.0,4.8128
1.95,0.0,0.0,4.8128
1.96,0.0,0.0,4.8128
1.97,0.0,0.0,4.8128
1.98,0.0,0.0,4.8128
1.99,0.0,0.0,4.8128
2.0,0.0,0.0,39.7056
2.01,0.0,0.0,48.128
2.02,0.0,0.0,49.3312
2.03,0.0,0.0,50.5344
2.04,0.0,0.0,49.3312
2.05,0.0,0.0,48.128
2.06,0.0,0.0,49.3312
2.07,0.0,0.0,51.7376
2.08,0.0,0.0,50.5344
2.09,0.0,0.0,48.128
2.1,0.0,0.0,49.3312
2.11,0.0,0.0,49.3312
2.12,0.0,0.0,49.3312
2.13,0.0,0.0,49.3312
2.14,0.0,0.0,57.7536
2.15,0.0,0.0,67.3792
2.16,0.0,0.0,80.6144
2.17,0.0,0.0,73.3952
2.18,0.0,0.0,74.5984
2.19,0.0,0.0,73.3952
2.2,0.0,0.0,66.176
2.21,0.0,0.0,69.7856
2.22,0.0,0.0,69.7856
2.23,0.0,0.0,69.7856
2.24,0.0,0.0,75.8016
2.25,0.0,0.0,73.3952
2.26,0.0,0.0,74.5984
2.27,0.0,0.0,73.3952
2.28,0.0,0.0,75.8016
2.29,0.0,0.0,66.176
2.3,0.0,0.0,70.9888
2.31,0.0,0.0,70.9888
2.32,0.0,0.0,70.9888
2.33,0.0,0.0,74.5984
2.34,0.0,0.0,73.3952
2.35,0.0,0.0,73.3952
2.36,0.0,0.0,74.5984
2.37,0.0,0.0,77.0048
2.38,0.0,0.0,64.9728
2.39,0.0,0.0,73.3952
2.4,0.0,0.0,69.7856
2.41,0.0,0.0,69.7856
2.42,0.0,0.0,73.3952
2.43,0.0,0.0,72.192
2.44,0.0,0.0,74.5984
2.45,0.0,0.0,74.5984
2.46,0.0,0.0,78.208
2.47,0.0,0.0,66.176
2.48,0.0,0.0,70.9888
2.49,0.0,0.0,69.7856
2.5,0.0,0.0,69.7856
2.51,0.0,0.0,70.9888
2.52,0.0,0.0,73.3952
2.53,0.0,0.0,73.3952
2.54,0.0,0.0,74.5984
2.55,0.0,0.0,77.0048
2.56,0.0,0.0,68.5824
2.57,0.0,0.0,70.9888
2.58,0.0,0.0,70.9888
2.59,0.0,0.0,69.7856
2.6,0.0,0.0,68.5824
2.61,0.0,0.0,74.5984
2.62,0.0,0.0,73.3952
2.63,0.0,0.0,74.5984
2.64,0.0,0.0,78.208
2.65,0.0,0.0,70.9888
2.66,0.0,0.0,70.9888
2.67,0.0,0.0,69.7856
2.68,0.0,0.0,69.7856
2.69,0.0,0.0,67.3792
2.7,0.0,0.0,73.3952
2.71,0.0,0.0,73.3952
2.72,0.0,0.0,74.5984
2.73,0.0,0.0,77.0048
2.74,0.0,0.0,72.192
2.75,0.0,0.0,70.9888
2.76,0.0,0.0,69.7856
2.77,0.0,0.0,69.7856
2.78,0.0,0.0,66.176
2.79,0.0,0.0,72.192
2.8,0.0,0.0,74.5984
2.81,0.0,0.0,74.5984
2.82,0.0,0.0,78.208
2.83,0.0,0.0,73.3952
2.84,0.0,0.0,70.9888
2.85,0.0,0.0,69.7856
2.86,0.0,0.0,69.7856
2.87,0.0,0.0,66.176
2.88,0.0,0.0,70.9888
2.89,0.0,0.0,73.3952
2.9,0.0,0.0,74.5984
2.91,0.0,0.0,77.0048
2.92,0.0,0.0,73.3952
2.93,0.0,0.0,73.3952
2.94,0.0,0.0,69.7856
2.95,0.0,0.0,69.7856
2.96,0.0,0.0,64.9728
2.97,0.0,0.0,70.9888
2.98,0.0,0.0,72.192
2.99,0.0,0.0,74.5984
3.0,0.0,0.0,12.032
3.01,0.0,0.0,9.6256
3.02,0.0,0.0,4.8128
3.03,0.0,0.0,4.8128
3.04,0.0,0.0,4.8128
3.05,0.0,0.0,4.8128
3.06,0.0,0.0,6.016
3.07,0.0,0.0,3.6096
3.08,0.0,0.0,6.016
3.09,0.0,0.0,4.8128
3.1,0.0,0.0,3.6096
3.11,0.0,0.0,3.6096
3.12,0.0,0.0,4.8128
3.13,0.0,0.0,4.8128
3.14,0.0,0.0,4.8128
3.15,0.0,0.0,3.6096
3.16,0.0,0.0,4.8128
3.17,0.0,0.0,3.6096
3.18,0.0,0.0,4.8128
3.19,0.0,0.0,4.8128
3.2,0.0,0.0,4.8128
3.21,0.0,0.0,3.6096
3.22,0.0,0.0,6.016
3.23,0.0,0.0,4.8128
3.24,0.0,0.0,4.8128
3.25,0.0,0.0,3.6096
3.26,0.0,0.0,4.8128
3.27,0.0,0.0,4.8128
3.28,0.0,0.0,4.8128
3.29,0.0,0.0,4.8128
3.3,0.0,0.0,4.8128
3.31,0.0,0.0,4.8128
3.32,0.0,0.0,4.8128
3.33,0.0,0.0,4.8128
3.34,0.0,0.0,4.8128
3.35,0.0,0.0,4.8128
3.36,0.0,0.0,4.8128
3.37,0.0,0.0,4.8128
3.38,0.0,0.0,6.016
3.39,0.0,0.0,4.8128
3.4,0.0,0.0,4.8128
3.41,0.0,0.0,4.8128
3.42,0.0,0.0,4.8128
3.43,0.0,0.0,3.6096
3.44,0.0,0.0,4.8128
3.45,0.0,0.0,4.8128
3.46,0.0,0.0,4.8128
3.47,0.0,0.0,4.8128
3.48,0.0,0.0,3.6096
3.49,0.0,0.0,4.8128
3.5,0.0,0.0,4.8128
3.51,0.0,0.0,3.6096
3.52,0.0,0.0,4.8128
3.53,0.0,0.0,3.6096
3.54,0.0,0.0,4.8128
3.55,0.0,0.0,3.6096
3.56,0.0,0.0,4.8128
3.57,0.0,0.0,4.8128
3.58,0.0,0.0,3.6096
3.59,0.0,0.0,4.8128
3.6,0.0,0.0,4.8128
3.61,0.0,0.0,4.8128
3.62,0.0,0.0,4.8128
3.63,0.0,0.0,6.016
3.64,0.0,0.0,4.8128
3.65,0.0,0.0,6.016
3.66,0.0,0.0,3.6096
3.67,0.0,0.0,4.8128
3.68,0.0,0.0,4.8128
3.69,0.0,0.0,4.8128
3.7,0.0,0.0,6.016
3.71,0.0,0.0,4.8128
3.72,0.0,0.0,4.8128
3.73,0.0,0.0,4.8128
3.74,0.0,0.0,4.8128
3.75,0.0,0.0,4.8128
3.76,0.0,0.0,4.8128
3.77,0.0,0.0,4.8128
3.78,0.0,0.0,4.8128
3.79,0.0,0.0,4.8128
3.8,0.0,0.0,4.8128
3.81,0.0,0.0,4.8128
3.82,0.0,0.0,3.6096
3.83,0.0,0.0,4.8128
3.84,0.0,0.0,4.8128
3.85,0.0,0.0,4.8128
3.86,0.0,0.0,6.016
3.87,0.0,0.0,4.8128
3.88,0.0,0.0,4.8128
3.89,0.0,0.0,4.8128
3.9,0.0,0.0,4.8128
3.91,0.0,0.0,4.8128
3.92,0.0,0.0,4.8128
3.93,0.0,0.0,3.6096
3.94,0.0,0.0,4.8128
3.95,0.0,0.0,4.8128
3.96,0.0,0.0,4.8128
3.97,0.0,0.0,3.6096
3.98,0.0,0.0,4.8128
3.99,0.0,0.0,4.8128
4.0,0.0,0.0,44.5184
4.01,0.0,0.0,49.3312
4.02,0.0,0.0,51.7376
4.03,0.0,0.0,49.3312
4.04,0.0,0.0,49.3312
4.05,0.0,0.0,42.112
4.06,0.0,0.0,50.5344
4.07,0.0,0.0,56.5504
4.08,0.0,0.0,49.3312
4.09,0.0,0.0,49.3312
4.1,0.0,0.0,49.3312
4.11,0.0,0.0,48.128
4.12,0.0,0.0,49.3312
4.13,0.0,0.0,48.128
4.14,0.0,0.0,67.3792
4.15,0.0,0.0,68.5824
4.16,0.0,0.0,69.7856
4.17,0.0,0.0,68.5824
4.18,0.0,0.0,77.0048
4.19,0.0,0.0,73.3952
4.2,0.0,0.0,73.3952
4.21,0.0,0.0,74.5984
4.22,0.0,0.0,75.8016
4.23,0.0,0.0,66.176
4.24,0.0,0.0,69.7856
4.25,0.0,0.0,70.9888
4.26,0.0416,0.0416,69.7856
4.27,0.0,0.0,73.3952
4.28,0.0,0.0,73.3952
4.29,0.0,0.0,73.3952
4.3,0.0,0.0,74.5984
4.31,0.0,0.0,77.0048
4.32,0.0,0.0,67.3792
4.33,0.0,0.0,70.9888
4.34,0.0,0.0,70.9888
4.35,0.0,0.0,70.9888
4.36,0.0,0.0,73.3952
4.37,0.0,0.0,73.3952
4.38,0.0,0.0,73.3952
4.39,0.0,0.0,73.3952
4.4,0.0,0.0,78.208
4.41,0.0,0.0,67.3792
4.42,0.0,0.0,69.7856
4.43,0.0,0.0,72.192
4.44,0.0,0.0,69.7856
4.45,0.0,0.0,69.7856
4.46,0.0,0.0,73.3952
4.47,0.0,0.0,73.3952
4.48,0.0,0.0,74.5984
4.49,0.0,0.0,77.0048
4.5,0.0,0.0,69.7856
4.51,0.0,0.0,69.7856
4.52,0.0,0.0,70.9888
4.53,0.0,0.0,68.5824
4.54,0.0,0.0,69.7856
4.55,0.0,0.0,73.3952
4.56,0.0,0.0,73.3952
4.57,0.0,0.0,73.3952
4.58,0.0,0.0,78.208
4.59,0.0,0.0,70.9888
4.6,0.0,0.0,70.9888
4.61,0.0,0.0,69.7856
4.62,0.0,0.0,70.9888
4.63,0.0,0.0,67.3792
4.64,0.0,0.0,74.5984
4.65,0.0,0.0,74.5984
4.66,0.0,0.0,74.5984
4.67,0.0,0.0,77.0048
4.68,0.0,0.0,73.3952
4.69,0.0,0.0,69.7856
4.7,0.0,0.0,69.7856
4.71,0.0,0.0,69.7856
4.72,0.0,0.0,66.176
4.73,0.0,0.0,73.3952
4.74,0.0,0.0,73.3952
4.75,0.0,0.0,73.3952
4.76,0.0,0.0,78.208
4.77,0.0,0.0,74.5984
4.78,0.0,0.0,69.7856
4.79,0.0,0.0,69.7856
4.8,0.0,0.0,69.7856
4.81,0.0,0.0,66.176
4.82,0.0,0.0,70.9888
4.83,0.0,0.0,73.3952
4.84,0.0,0.0,74.5984
4.85,0.0,0.0,77.0048
4.86,0.0,0.0,74.5984
4.87,0.0,0.0,72.192
4.88,0.0,0.0,69.7856
4.89,0.0,0.0,69.7856
4.9,0.0,0.0,66.176
4.91,0.0,0.0,69.7856
4.92,0.0,0.0,73.3952
4.93,0.0,0.0,73.3952
4.94,0.0,0.0,78.208
4.95,0.0,0.0,73.3952
4.96,0.0,0.0,74.5984
4.97,0.0,0.0,70.9888
4.98,0.0,0.0,68.5824
4.99,0.0,0.0,66.176
5.0,0.0,0.0,18.048
5.01,0.0,0.0,10.8288
5.02,0.0,0.0,9.6256
5.03,0.0,0.0,4.8128
5.04,0.0,0.0,4.8128
5.05,0.0,0.0,4.8128
5.06,0.0,0.0,4.8128
5.07,0.0,0.0,4.8128
5.08,0.0,0.0,4.8128
5.09,0.0,0.0,3.6096
5.1,0.0,0.0,4.8128
5.11,0.0,0.0,3.6096
5.12,0.0,0.0,4.8128
5.13,0.0,0.0,4.8128
5.14,0.0,0.0,3.6096
5.15,0.0,0.0,4.8128
5.16,0.0,0.0,3.6096
5.17,0.0,0.0,3.6096
5.18,0.0,0.0,6.016
5.19,0.0,0.0,4.8128
5.2,0.0,0.0,4.8128
5.21,0.0,0.0,3.6096
5.22,0.0,0.0,4.8128
5.23,0.0,0.0,4.8128
5.24,0.0,0.0,4.8128
5.25,0.0,0.0,4.8128
5.26,0.0,0.0,4.8128
5.27,0.0,0.0,3.6096
5.28,0.0,0.0,3.6096
5.29,0.0,0.0,4.8128
5.3,0.0,0.0,4.8128
5.31,0.0,0.0,4.8128
5.32,0.0,0.0,3.6096
5.33,0.0,0.0,4.8128
5.34,0.0,0.0,4.8128
5.35,0.0,0.0,3.6096
5.36,0.0,0.0,4.8128
5.37,0.0,0.0,4.8128
5.38,0.0,0.0,3.6096
5.39,0.0,0.0,3.6096
5.4,0.0,0.0,4.8128
5.41,0.0,0.0,4.8128
5.42,0.0,0.0,4.8128
5.43,0.0,0.0,6.016
5.44,0.0,0.0,4.8128
5.45,0.0,0.0,4.8128
5.46,0.0,0.0,3.6096
5.47,0.0,0.0,4.8128
5.48,0.0,0.0,4.8128
5.49,0.0,0.0,4.8128
5.5,0.0,0.0,6.016
5.51,0.0,0.0,4.8128
5.52,0.0,0.0,4.8128
5.53,0.0,0.0,4.8128
5.54,0.0,0.0,3.6096
5.55,0.0,0.0,4.8128
5.56,0.0,0.0,3.6096
5.57,0.0,0.0,3.6096
5.58,0.0,0.0,4.8128
5.59,0.0,0.0,4.8128
5.6,0.0,0.0,4.8128
5.61,0.0,0.0,4.8128
5.62,0.0,0.0,3.6096
5.63,0.0,0.0,4.8128
5.64,0.0,0.0,3.6096
5.65,0.0,0.0,4.8128
5.66,0.0,0.0,6.016
5.67,0.0,0.0,4.8128
5.68,0.0,0.0,4.8128
5.69,0.0,0.0,4.8128
5.7,0.0,0.0,4.8128
5.71,0.0,0.0,4.8128
5.72,0.0,0.0,4.8128
5.73,0.0,0.0,6.016
5.74,0.0,0.0,4.8128
5.75,0.0,0.0,6.016
5.76,0.0,0.0,4.8128
5.77,0.0,0.0,4.8128
5.78,0.0,0.0,4.8128
5.79,0.0,0.0,4.8128
5.8,0.0,0.0,4.8128
5.81,0.0,0.0,4.8128
5.82,0.0,0.0,4.8128
5.83,0.0,0.0,4.8128
5.84,0.0,0.0,4.8128
5.85,0.0,0.0,4.8128
5.86,0.0,0.0,4.8128
5.87,0.0,0.0,4.8128
5.88,0.0,0.0,3.6096
5.89,0.0,0.0,4.8128
5.9,0.0,0.0,4.8128
5.91,0.0,0.0,4.8128
5.92,0.0,0.0,3.6096
5.93,0.0,0.0,4.8128
5.94,0.0,0.0,6.016
5.95,0.0,0.0,4.8128
5.96,0.0,0.0,4.8128
5.97,0.0,0.0,4.8128
5.98,0.0,0.0,4.8128
5.99,0.0,0.0,4.8128
6.0,0.8328,0.8328,44.5184
6.01,48.3024,34.1448,50.5344
6.02,107.4312,49.968,49.3312
6.03,167.3928,49.1352,49.3312
6.04,93.7064,49.1352,49.3312
6.05,0.0,50.8008,50.5344
6.06,0.0,51.6336,51.7376
6.07,0.0,49.1352,49.3312
6.08,0.0,49.1352,49.3312
6.09,0.0,33.7448,50.5344
6.1,0.8328,0.8328,49.3312
6.11,0.8328,0.8328,48.128
6.12,0.8328,0.8328,50.5344
6.13,0.8328,0.8328,50.5344
6.14,0.8328,0.8328,63.7696
6.15,106.5984,34.1448,69.7856
6.16,179.052,67.4568,67.3792
6.17,192.8096,75.7848,75.8016
6.18,234.0168,73.2864,73.3952
6.19,226.1208,74.1192,73.3952
6.2,161.5632,77.4504,78.208
6.21,0.0,73.7192,73.3952
6.22,0.0,69.9552,69.7856
6.23,0.0,69.9552,69.7856
6.24,0.0,70.788,70.9888
6.25,0.0,65.7912,66.176
6.26,0.0,72.4536,72.192
6.27,0.0,73.7184,73.3952
6.28,0.0,74.1192,74.5984
6.29,0.0,77.4504,77.0048
6.3,0.0,49.968,74.5984
6.31,0.8328,0.8328,70.9888
6.32,0.8328,0.8328,70.9888
6.33,0.8328,0.8328,69.7856
6.34,0.8328,0.8328,67.3792
6.35,0.8328,0.8328,72.192
6.36,94.1064,14.9904,73.3952
6.37,199.0392,73.2864,73.3952
6.38,120.756,78.2832,78.208
6.39,123.6872,73.2864,73.3952
6.4,152.4024,74.1192,73.3952
6.41,154.068,69.1224,69.7856
6.42,147.8376,70.388,69.7856
6.43,165.7272,64.9584,64.9728
6.44,92.0408,69.1224,69.7856
6.45,0.0,72.4536,72.192
6.46,0.0,74.952,74.5984
6.47,0.0,76.6176,77.0048
6.48,0.0,73.2864,73.3952
6.49,0.0,74.5512,74.5984
6.5,0.0,71.6208,70.9888
6.51,0.0,69.1224,69.7856
6.52,0.0,66.624,66.176
6.53,0.0,69.9552,69.7856
6.54,0.8328,13.7576,70.9888
6.55,0.8328,0.8328,73.3952
6.56,0.8328,0.8328,78.208
6.57,0.8328,0.8328,73.3952
6.58,0.8328,0.8328,73.3952
6.59,31.6464,5.8296,73.3952
6.6,254.004,70.788,70.9888
6.61,249.44,65.7912,66.176
6.62,253.1712,69.9552,69.7856
6.63,251.1048,69.9552,69.7856
6.64,84.1128,73.2864,73.3952
6.65,73.2864,77.8832,78.208
6.66,63.7256,73.2864,73.3952
6.67,59.1288,74.952,74.5984
6.68,0.0,74.952,74.5984
6.69,0.0,69.1224,69.7856
6.7,0.0,66.624,66.176
6.71,0.0,69.9552,69.7856
6.72,0.0,69.5544,69.7856
6.73,0.0,70.788,70.9888
6.74,0.0,78.2832,78.208
6.75,0.0,73.2864,73.3952
6.76,0.0,73.2864,73.3952
6.77,0.0,74.552,74.5984
6.78,0.0,17.4888,72.192
6.79,0.8328,0.8328,66.176
6.8,0.8328,0.8328,69.7856
6.81,0.8328,0.8328,69.7856
6.82,0.8328,0.8328,69.7856
6.83,0.8328,0.8328,77.0048
6.84,206.5344,58.296,73.3952
6.85,248.6072,74.952,74.5984
6.86,244.0104,73.2864,73.3952
6.87,252.7704,74.1192,74.5984
6.88,169.8912,66.624,66.176
6.89,59.9616,69.5552,69.7856
6.9,77.8832,69.9552,69.7856
6.91,59.9616,69.9552,69.7856
6.92,0.0,75.7848,75.8016
6.93,0.0,73.2864,73.3952
6.94,0.0,73.2864,73.3952
6.95,0.0,74.1192,74.5984
6.96,0.0,76.2168,75.8016
6.97,0.0,64.9584,64.9728
6.98,0.0,70.788,70.9888
6.99,0.0,69.9552,69.7856
7.0,0.0,19.1544,19.2512
7.01,0.0,9.9936,9.6256
7.02,0.0,6.6624,7.2192
7.03,0.0,4.9968,4.8128
7.04,0.0,4.9968,4.8128
7.05,0.0,4.9968,4.8128
7.06,0.0,4.164,4.8128
7.07,0.0,4.9968,4.8128
7.08,0.0,4.164,3.6096
7.09,0.0,4.164,4.8128
7.1,0.0,6.6624,6.016
7.11,0.0,3.3312,3.6096
7.12,0.0,4.9968,4.8128
7.13,0.0,3.3312,3.6096
7.14,0.0,4.9968,4.8128
7.15,0.0,4.9968,4.8128
7.16,0.0,3.3312,3.6096
7.17,0.0,4.9968,4.8128
7.18,0.0,3.3312,3.6096
7.19,0.0,3.3312,3.6096
7.2,0.0,6.6624,6.016
7.21,0.0,4.164,4.8128
7.22,0.0,5.4296,4.8128
7.23,0.0,4.164,4.8128
7.24,0.0,4.164,3.6096
7.25,0.0,4.9968,4.8128
7.26,0.0,4.164,4.8128
7.27,0.0,4.9968,4.8128
7.28,0.0,3.3312,3.6096
7.29,0.0,4.9968,4.8128
7.3,0.0,4.164,3.6096
7.31,0.0,4.164,4.8128
7.32,0.0,4.9968,4.8128
7.33,0.0,4.9968,4.8128
7.34,0.0,3.3312,3.6096
7.35,0.0,4.164,6.016
7.36,0.8328,0.8328,4.8128
7.37,0.8328,0.8328,6.016
7.38,0.8328,0.0,3.6096
7.39,0.8328,0.8328,4.8128
7.4,0.8328,0.8328,4.8128
7.41,47.4696,0.8328,3.6096
7.42,259.0008,4.164,4.8128
7.43,255.2696,4.9968,4.8128
7.44,272.0256,3.3312,3.6096
7.45,13.2544,4.164,3.6096
7.46,3.3664,3.3312,3.6096
7.47,4.9968,4.9968,4.8128
7.48,4.9968,3.3312,3.6096
7.49,4.9968,4.9968,4.8128
7.5,1.6656,4.9968,4.8128
7.51,2.4984,4.9968,4.8128
7.52,4.9968,5.8296,6.016
7.53,5.8296,4.9968,4.8128
7.54,4.164,4.164,4.8128
7.55,5.8296,4.9968,4.8128
7.56,4.9968,3.3312,3.6096
7.57,3.3312,4.9968,4.8128
7.58,4.9968,5.8296,6.016
7.59,5.8296,4.9968,4.8128
7.6,4.9968,4.9968,4.8128
7.61,4.9968,4.9968,4.8128
7.62,4.164,4.9968,4.8128
7.63,4.9968,4.164,4.8128
7.64,4.9968,4.9968,4.8128
7.65,4.9968,4.9968,4.8128
7.66,0.0,4.9968,4.8128
7.67,0.0,4.164,4.8128
7.68,0.0,4.9968,4.8128
7.69,0.0,4.9968,4.8128
7.7,0.0,4.9968,4.8128
7.71,0.0,4.9968,4.8128
7.72,0.0,4.164,4.8128
7.73,0.0,4.9968,4.8128
7.74,0.0,5.8296,6.016
7.75,0.0,4.9968,4.8128
7.76,0.0,4.9968,4.8128
7.77,0.0,4.9968,4.8128
7.78,0.0,4.164,4.8128
7.79,0.0,4.9968,4.8128
7.8,0.0,4.9968,4.8128
7.81,0.0,4.9968,4.8128
7.82,0.0,4.9968,4.8128
7.83,0.0,3.3312,3.6096
7.84,0.0,4.9968,4.8128
7.85,0.0,4.164,4.8128
7.86,0.0,4.9968,4.8128
7.87,0.0,4.9968,4.8128
7.88,0.0,4.9968,4.8128
7.89,0.0,4.9968,4.8128
7.9,0.0,5.8296,6.016
7.91,0.0,3.3312,3.6096
7.92,0.0,4.9968,4.8128
7.93,0.0,4.9968,4.8128
7.94,0.0,5.8296,6.016
7.95,0.0,4.9968,4.8128
7.96,0.0,4.164,4.8128
7.97,0.0,4.9968,4.8128
7.98,0.0,4.9968,4.8128
7.99,0.0,4.9968,4.8128
8.0,0.0,43.3056,43.3152
8.01,0.0,49.968,50.5344
8.02,0.0,45.804,45.7216
8.03,0.0,40.4072,39.7056
8.04,0.0,49.968,50.5344
8.05,0.0,49.1352,49.3312
8.06,0.0,64.9584,64.9728
8.07,0.0,48.3024,48.128
8.08,0.0,49.968,49.3312
8.09,0.0,50.5008,50.5344
